Wall time,Step,Value
1716710805.592519,7800,0.4093616306781769
1716710813.799593,7900,0.7157273292541504
1716710822.177096,8000,0.5719314813613892
1716710831.327743,8100,0.45657819509506226
1716710840.311449,8200,0.3971654772758484
1716710849.559193,8300,0.6920824646949768
1716710858.707336,8400,0.452384352684021
1716710868.035729,8500,0.5737177729606628
1716710877.409128,8600,0.7556408047676086
1716710886.661301,8700,0.3307332396507263
1716710896.24633,8800,0.6364549398422241
1716710905.538089,8900,0.5893424153327942
1716710914.345726,9000,0.5242100358009338
1716710923.675629,9100,0.4855494499206543
1716710932.17106,9200,0.5232441425323486
1716710940.708,9300,0.5053805112838745
1716710949.246384,9400,0.3582136631011963
1716710957.763085,9500,0.5020323991775513
1716710966.273613,9600,0.42314958572387695
1716710974.578795,9700,0.41594991087913513
1716710983.004309,9800,0.5382668972015381
1716710992.078283,9900,0.7103413343429565
1716711001.214451,10000,0.4929839074611664
1716711011.575749,10100,0.474941611289978
1716711020.798436,10200,0.5004677772521973
1716711029.936855,10300,0.4799061417579651
1716711038.982605,10400,0.4077945053577423
1716711047.999717,10500,0.6317314505577087
1716711056.815495,10600,0.3322722315788269
1716711065.167423,10700,0.4141981601715088
1716711073.42674,10800,0.3893207311630249
1716711081.658353,10900,0.3585096597671509
1716711090.178345,11000,0.5060321092605591
1716711099.131124,11100,0.4048943519592285
1716711107.352529,11200,0.5272853374481201
1716711115.550653,11300,0.41141384840011597
1716711123.93315,11400,0.4901411533355713
1716711132.357059,11500,0.4256947636604309
1716711141.166733,11600,0.3477399945259094
1716711150.147647,11700,0.46009379625320435
1716711159.295817,11800,0.40328627824783325
1716711168.379149,11900,0.4994034171104431
1716711177.366414,12000,0.4463843107223511
1716711187.701851,12100,0.33508020639419556
1716711196.862458,12200,0.4468305706977844
1716711205.593787,12300,0.539663553237915
1716711213.979609,12400,0.4229472577571869
1716711222.483589,12500,0.35445645451545715
1716711230.832328,12600,0.6243906021118164
1716711239.139012,12700,0.40105509757995605
1716711247.349307,12800,0.29854854941368103
1716711255.8344,12900,0.5001477003097534
1716711264.114187,13000,0.47767192125320435
1716711273.131736,13100,0.597525954246521
1716711281.477215,13200,0.36704573035240173
1716711290.553377,13300,0.5673208236694336
1716711299.626276,13400,0.5796058773994446
1716711308.66205,13500,0.5391671061515808
1716711317.775689,13600,0.4008316397666931
1716711326.964196,13700,0.45187869668006897
1716711335.947417,13800,0.5740431547164917
1716711344.937922,13900,0.43520164489746094
1716711353.9524,14000,0.4375397562980652
1716711363.194319,14100,0.3868115246295929
1716711371.404189,14200,0.6077452898025513
1716711379.565106,14300,0.5832949876785278
1716711388.007028,14400,0.3624587953090668
1716711396.231834,14500,0.33746927976608276
1716711404.484784,14600,0.4590376019477844
1716711412.708189,14700,0.47917523980140686
1716711421.240865,14800,0.340687096118927
1716711429.527507,14900,0.45054277777671814
1716711438.263851,15000,0.3901599645614624
1716711448.568142,15100,0.3899071216583252
1716711457.820889,15200,0.2805916666984558
1716711466.897098,15300,0.48499590158462524
1716711475.959198,15400,0.6857982873916626
1716711485.18468,15500,0.2878313362598419
1716711494.322839,15600,0.3699555993080139
1716711503.097534,15700,0.48502257466316223
1716711511.490899,15800,0.8415238857269287
1716711519.834334,15900,0.38884615898132324
1716711528.163188,16000,0.3364505469799042
1716711537.360714,16100,0.4044252634048462
1716711545.634639,16200,0.3049350678920746
1716711554.254159,16300,0.3870720863342285
1716711562.440087,16400,0.44718480110168457
1716711570.626525,16500,0.3771457374095917
1716711578.976481,16600,0.3064872622489929
1716711587.898374,16700,0.3619011342525482
1716711596.841403,16800,0.3831462562084198
1716711605.867296,16900,0.36196112632751465
1716711614.879511,17000,0.4402273893356323
1716711625.533823,17100,0.31206661462783813
1716711634.521194,17200,0.38655856251716614
1716711643.547274,17300,0.3741840124130249
1716711652.643708,17400,0.38885965943336487
1716711661.045381,17500,0.3525877892971039
1716711669.272902,17600,0.3338561952114105
1716711677.452677,17700,0.32565197348594666
1716711685.816603,17800,0.5338480472564697
1716711694.09339,17900,0.3089631497859955
1716711702.297177,18000,0.3070015013217926
1716711711.163467,18100,0.3734798729419708
1716711719.611927,18200,0.3344529867172241
1716711727.757595,18300,0.3860296607017517
1716711736.314977,18400,0.4231035113334656
1716711745.374224,18500,0.3622525632381439
1716711754.602985,18600,0.36822399497032166
1716711763.55661,18700,0.5216760635375977
1716711772.55684,18800,0.4591904282569885
1716711781.74954,18900,0.5407851338386536
1716711791.064296,19000,0.46175631880760193
1716711801.324888,19100,0.617447018623352
1716711809.885778,19200,0.33808401226997375
1716711818.589066,19300,0.2913682460784912
1716711826.931967,19400,0.3571072220802307
1716711835.248151,19500,0.2993399202823639
1716711843.492626,19600,0.337545245885849
1716711852.078696,19700,0.5207564830780029
1716711860.598557,19800,0.31158915162086487
1716711869.149816,19900,0.3823712468147278
1716711877.510956,20000,0.30713385343551636
1716711887.085895,20100,0.24798503518104553
1716711896.119227,20200,0.4175470471382141
1716711905.073986,20300,0.38510867953300476
1716711914.235386,20400,0.41659706830978394
1716711923.190903,20500,0.5588784217834473
1716711932.21047,20600,0.3678227365016937
1716711941.1536,20700,0.5681667327880859
1716711950.323049,20800,0.5434237718582153
1716711958.822457,20900,0.39329764246940613
1716711967.01567,21000,0.40251174569129944
1716711975.920116,21100,0.36954912543296814
1716711984.403351,21200,0.3253976106643677
1716711992.618576,21300,0.2859070897102356
1716712000.836469,21400,0.48441267013549805
1716712009.058277,21500,0.3474198281764984
1716712017.522816,21600,0.5361276865005493
1716712025.720341,21700,0.28717711567878723
1716712034.090714,21800,0.3974913954734802
1716712043.078409,21900,0.5400522947311401
1716712052.251992,22000,0.43051791191101074
1716712062.508938,22100,0.3688243627548218
1716712071.718955,22200,0.3668517470359802
1716712081.204443,22300,0.43902528285980225
1716712090.31824,22400,0.29071977734565735
1716712099.535694,22500,0.4339528977870941
1716712108.669959,22600,0.3199108839035034
1716712117.224549,22700,0.33818119764328003
1716712125.463414,22800,0.29884880781173706
1716712133.664883,22900,0.295049786567688
1716712141.937609,23000,0.34517911076545715
1716712151.184752,23100,0.3478318452835083
1716712159.386977,23200,0.4410179853439331
1716712167.586067,23300,0.3519135117530823
1716712175.94131,23400,0.40534308552742004
1716712185.282065,23500,0.4443626403808594
1716712200.916433,23600,0.39503341913223267
1716712217.635121,23700,0.5545490980148315
1716712234.628296,23800,0.4584774374961853
1716712251.735545,23900,0.44563427567481995
1716712263.865601,24000,0.3291953206062317
1716712277.218651,24100,0.45156386494636536
1716712288.191237,24200,0.35641297698020935
1716712299.870664,24300,0.4186273217201233
1716712310.533269,24400,0.4078577160835266
1716712319.471298,24500,0.3814726173877716
1716712327.923749,24600,0.6546764373779297
1716712336.788454,24700,0.5104495882987976
1716712346.322486,24800,0.3497272729873657
1716712355.682355,24900,0.38061079382896423
1716712367.928149,25000,0.40774214267730713
1716712380.475631,25100,0.3411652743816376
1716712396.548998,25200,0.44161170721054077
1716712412.665113,25300,0.3964404761791229
1716712429.161826,25400,0.37535250186920166
1716712439.255878,25500,0.37808138132095337
1716712448.64294,25600,0.2670513987541199
1716712458.665177,25700,0.335723340511322
1716712467.425038,25800,0.2987789809703827
1716712476.174855,25900,0.566465437412262
1716712485.020226,26000,0.4970962405204773
1716712495.4649,26100,0.6752302050590515
1716712504.750018,26200,0.4026915431022644
1716712514.198307,26300,0.2644057869911194
1716712523.411766,26400,0.3280928134918213
1716712532.738732,26500,0.3833265006542206
1716712541.966037,26600,0.45337843894958496
1716712551.576098,26700,0.3245139420032501
1716712560.824434,26800,0.3866731524467468
1716712569.742463,26900,0.4111752510070801
1716712578.455801,27000,0.3557267487049103
1716712587.540143,27100,0.33309096097946167
1716712595.978075,27200,0.2828265428543091
1716712604.387073,27300,0.27755460143089294
1716712613.042433,27400,0.2609204053878784
1716712621.388923,27500,0.2781757116317749
1716712629.804581,27600,0.5062698721885681
1716712638.52917,27700,0.28914353251457214
1716712648.037053,27800,0.39269185066223145
1716712657.607455,27900,0.32304900884628296
1716712666.991646,28000,0.544383704662323
1716712680.3031,28100,0.3128291368484497
1716712690.359143,28200,0.3670724928379059
1716712700.207286,28300,0.3286944329738617
1716712709.744345,28400,0.25679343938827515
1716712718.816514,28500,0.27616438269615173
1716712727.468599,28600,0.3765214681625366
1716712735.8331,28700,0.3754046559333801
1716712744.459943,28800,0.4843887686729431
1716712752.968998,28900,0.35843467712402344
1716712761.339182,29000,0.40594518184661865
1716712770.730762,29100,0.2611795663833618
1716712779.504132,29200,0.24932661652565002
1716712788.646419,29300,0.7401464581489563
1716712798.17226,29400,0.2701675295829773
1716712807.443263,29500,0.26870080828666687
1716712817.001641,29600,0.3371394872665405
1716712826.30455,29700,0.2693759500980377
1716712835.526109,29800,0.3305840790271759
1716712845.008449,29900,0.5719946026802063
1716712854.34215,30000,0.390574187040329
1716712864.849851,30100,0.3350588381290436
1716712873.502956,30200,0.2563372850418091
1716712882.201023,30300,0.2644200921058655
1716712890.713342,30400,0.5164848566055298
1716712899.151484,30500,0.36081525683403015
1716712907.692282,30600,0.23599642515182495
1716712916.259363,30700,0.36629897356033325
1716712924.716546,30800,0.33981645107269287
1716712933.273653,30900,0.5247840285301208
1716712942.451508,31000,0.6407379508018494
1716712953.659378,31100,0.5086466073989868
1716712963.19317,31200,0.3738745450973511
1716712972.791763,31300,0.31907954812049866
1716712982.264585,31400,0.34613746404647827
1716712991.778263,31500,0.3529807925224304
1716713001.24246,31600,0.27230536937713623
1716713010.620118,31700,0.4051585793495178
1716713019.648811,31800,0.3898586630821228
1716713028.126982,31900,0.3965386152267456
1716713036.434601,32000,0.2866164445877075
1716713045.750538,32100,0.46118098497390747
1716713054.135369,32200,0.40196940302848816
1716713062.458252,32300,0.332062304019928
1716713070.954856,32400,0.2318400740623474
1716713079.493785,32500,0.28867587447166443
1716713088.612727,32600,0.46337786316871643
1716713097.645094,32700,0.2927210032939911
1716713106.766198,32800,0.3880368769168854
1716713116.206006,32900,0.26762184500694275
1716713125.473753,33000,0.32450997829437256
1716713136.081202,33100,0.3928596079349518
1716713145.27336,33200,0.31070780754089355
1716713154.765912,33300,0.2996150553226471
1716713163.981322,33400,0.42268282175064087
1716713172.701357,33500,0.506610631942749
1716713181.253496,33600,0.30535954236984253
1716713189.661517,33700,0.4773463308811188
1716713198.004263,33800,0.2713572680950165
1716713206.245151,33900,0.3846825063228607
1716713214.657622,34000,0.35180360078811646
1716713223.894639,34100,0.2914281189441681
1716713232.219536,34200,0.3165302872657776
1716713241.223125,34300,0.42478373646736145
1716713250.707845,34400,0.43050315976142883
1716713259.995714,34500,0.38079750537872314
1716713269.119919,34600,0.4407059848308563
1716713278.225432,34700,0.2516738176345825
1716713287.453736,34800,0.32504332065582275
1716713296.822599,34900,0.4000929594039917
1716713306.109058,35000,0.4082848131656647
1716713316.596129,35100,0.3386257290840149
1716713324.910057,35200,0.42182931303977966
1716713333.266077,35300,0.323405921459198
1716713341.536091,35400,0.3242267370223999
1716713350.012134,35500,0.3787359595298767
1716713358.367242,35600,0.32487401366233826
1716713366.733678,35700,0.286872923374176
1716713375.423148,35800,0.26408877968788147
1716713384.183026,35900,0.47280728816986084
1716713393.134133,36000,0.261275053024292
1716713403.40934,36100,0.25598716735839844
1716713412.323708,36200,0.2796362638473511
1716713421.544194,36300,0.5072147250175476
1716713430.596492,36400,0.31837934255599976
1716713439.702453,36500,0.3253398537635803
1716713448.829118,36600,0.29911673069000244
1716713457.815717,36700,0.4907328188419342
1716713466.411083,36800,0.41390931606292725
1716713474.733302,36900,0.2836017608642578
1716713483.068847,37000,0.31806403398513794
1716713492.24864,37100,0.3423246741294861
1716713500.515325,37200,0.3413572907447815
1716713508.977637,37300,0.3422621488571167
1716713517.303733,37400,0.3441733717918396
1716713525.516172,37500,0.32072749733924866
1716713533.942438,37600,0.2801545560359955
1716713543.02683,37700,0.2764565646648407
1716713552.271631,37800,0.3237534165382385
1716713561.317469,37900,0.41119545698165894
1716713570.660364,38000,0.3157796263694763
1716713581.367376,38100,0.31448644399642944
1716713591.097682,38200,0.3629855215549469
1716713601.023693,38300,0.3996278643608093
1716713610.273178,38400,0.2800305485725403
1716713619.449635,38500,0.3182615339756012
1716713627.97857,38600,0.3607969582080841
1716713636.419818,38700,0.4169718027114868
1716713644.833308,38800,0.2386023849248886
1716713653.140595,38900,0.6050642728805542
1716713661.480261,39000,0.3794458210468292
1716713670.639095,39100,0.4331381618976593
1716713679.235051,39200,0.22441765666007996
1716713688.311508,39300,0.27692145109176636
1716713697.416409,39400,0.3732837438583374
1716713706.76506,39500,0.32295656204223633
1716713716.291923,39600,0.30687981843948364
1716713725.507357,39700,0.4156521260738373
1716713734.718083,39800,0.22019875049591064
1716713744.030619,39900,0.26748427748680115
1716713753.474577,40000,0.2662360668182373
1716713764.306942,40100,0.537891149520874
1716713773.353168,40200,0.40867704153060913
1716713781.935463,40300,0.3344842791557312
1716713790.568293,40400,0.29175347089767456
1716713803.138329,40500,0.3441065847873688
1716713812.666116,40600,0.33568286895751953
1716713821.280307,40700,0.3183363080024719
1716713829.775001,40800,0.23485368490219116
1716713838.806586,40900,0.3630475103855133
1716713848.259504,41000,0.2474108338356018
1716713860.02338,41100,0.27071496844291687
1716713869.356935,41200,0.36259639263153076
1716713878.737687,41300,0.41011297702789307
1716713888.157978,41400,0.29713523387908936
1716713897.535328,41500,0.24092695116996765
1716713906.895098,41600,0.40150079131126404
1716713916.132561,41700,0.2936035394668579
1716713924.982209,41800,0.24463042616844177
1716713933.671642,41900,0.643604040145874
1716713942.39519,42000,0.4624042212963104
1716713951.925266,42100,0.368036150932312
1716713960.284817,42200,0.3482047915458679
1716713968.999692,42300,0.2840847671031952
1716713977.663267,42400,0.37283045053482056
1716713986.598014,42500,0.29340940713882446
1716713995.847372,42600,0.39281463623046875
1716714005.088217,42700,0.3426327705383301
1716714014.352446,42800,0.22017154097557068
1716714023.652353,42900,0.28085097670555115
1716714032.889638,43000,0.22090795636177063
1716714043.307106,43100,0.3017105162143707
1716714052.572464,43200,0.24319817125797272
1716714061.911406,43300,0.4228925108909607
1716714070.978099,43400,0.3497442901134491
1716714079.741274,43500,0.3596157431602478
1716714088.36056,43600,0.35048040747642517
1716714097.052552,43700,0.28326892852783203
1716714105.610926,43800,0.32156044244766235
1716714114.058278,43900,0.3574123680591583
1716714122.446404,44000,0.31729981303215027
1716714131.893944,44100,0.26940110325813293
1716714140.995942,44200,0.35452818870544434
1716714150.239848,44300,0.27521440386772156
1716714159.497852,44400,0.43577730655670166
1716714168.721239,44500,0.3113490343093872
1716714178.354714,44600,0.2954076826572418
1716714189.014307,44700,0.30524197220802307
1716714198.553307,44800,0.32805904746055603
1716714207.898898,44900,0.33936604857444763
1716714217.106713,45000,0.31611838936805725
1716714226.756895,45100,0.28786325454711914
1716714235.396846,45200,0.2149202525615692
1716714244.046742,45300,0.35920193791389465
1716714252.545266,45400,0.3239416778087616
1716714261.097181,45500,0.6182873845100403
1716714269.70677,45600,0.2277035415172577
1716714278.190176,45700,0.30233246088027954
1716714287.020764,45800,0.3263327181339264
1716714296.293744,45900,0.3544086515903473
1716714305.678892,46000,0.36863356828689575
1716714316.326837,46100,0.24746185541152954
1716714325.517807,46200,0.3212970793247223
1716714334.704613,46300,0.38948681950569153
1716714343.99111,46400,0.31722140312194824
1716714353.284054,46500,0.2432316541671753
1716714362.506463,46600,0.2722419798374176
1716714371.488131,46700,0.2860150933265686
1716714380.038638,46800,0.2555896043777466
1716714388.577049,46900,0.30462002754211426
1716714397.226376,47000,0.36528125405311584
1716714406.727523,47100,0.35093533992767334
1716714415.278633,47200,0.32243597507476807
1716714423.974249,47300,0.33949047327041626
1716714432.823142,47400,0.2797698378562927
1716714441.880772,47500,0.2619730830192566
1716714451.09019,47600,0.24264799058437347
1716714460.267695,47700,0.2890106439590454
1716714469.501021,47800,0.3289651870727539
1716714478.7552,47900,0.2718779742717743
1716714487.938872,48000,0.227658212184906
1716714498.880515,48100,0.30553415417671204
1716714508.241231,48200,0.2759363651275635
1716714517.36738,48300,0.2341093122959137
1716714526.111039,48400,0.2748531103134155
1716714534.899489,48500,0.2383890450000763
1716714543.545446,48600,0.4046748876571655
1716714552.239705,48700,0.23347845673561096
1716714560.845805,48800,0.28721296787261963
1716714569.285428,48900,0.22571539878845215
1716714577.723641,49000,0.239397332072258
1716714587.308467,49100,0.3030662536621094
1716714596.513089,49200,0.3020628094673157
1716714605.750117,49300,0.2627059817314148
1716714614.692413,49400,0.35662198066711426
1716714623.820292,49500,0.2371748983860016
1716714632.781446,49600,0.26772087812423706
1716714641.819138,49700,0.28132158517837524
1716714650.842426,49800,0.258588969707489
1716714659.734226,49900,0.24357157945632935
1716714668.613208,50000,0.2797670364379883
1716714677.725407,50100,0.30103281140327454
1716714686.14169,50200,0.28663909435272217
1716714694.461446,50300,0.22293585538864136
1716714702.716345,50400,0.29210421442985535
1716714710.992605,50500,0.23007351160049438
1716714719.278286,50600,0.307961106300354
1716714727.583674,50700,0.29410311579704285
1716714736.425265,50800,0.5569598078727722
1716714745.396408,50900,0.29522600769996643
1716714754.464779,51000,0.26691290736198425
1716714764.811685,51100,0.32101917266845703
1716714773.833485,51200,0.32335880398750305
1716714782.750519,51300,0.3891866207122803
1716714791.789641,51400,0.30963990092277527
1716714800.999251,51500,0.2190552055835724
1716714810.04745,51600,0.27353256940841675
1716714818.796311,51700,0.2555851340293884
1716714827.33011,51800,0.2556818425655365
1716714835.618402,51900,0.3811454772949219
1716714843.891616,52000,0.30565503239631653
1716714852.869087,52100,0.3515084385871887
1716714861.278863,52200,0.2185741662979126
1716714869.721826,52300,0.3022301197052002
1716714878.006726,52400,0.3744979202747345
1716714886.835174,52500,0.30000728368759155
1716714896.337968,52600,0.2269991636276245
1716714906.007079,52700,0.2559947967529297
1716714915.630245,52800,0.21785853803157806
1716714925.256145,52900,0.2679877281188965
1716714934.48729,53000,0.332705020904541
1716714946.710609,53100,0.22531813383102417
1716714956.025997,53200,0.30550581216812134
1716714965.203062,53300,0.25866296887397766
1716714974.056058,53400,0.24361205101013184
1716714982.526842,53500,0.5316631197929382
1716714991.183675,53600,0.25484830141067505
1716714999.732157,53700,0.42644819617271423
1716715008.292671,53800,0.32503801584243774
1716715016.851615,53900,0.5153740644454956
1716715025.632859,54000,0.41365867853164673
1716715035.366762,54100,0.25288674235343933
1716715044.509902,54200,0.24944570660591125
1716715053.669953,54300,0.2282182276248932
1716715062.930816,54400,0.3669431209564209
1716715072.230183,54500,0.2530438303947449
1716715081.312583,54600,0.3471700847148895
1716715090.598693,54700,0.20001019537448883
1716715099.907841,54800,0.33108896017074585
1716715109.091671,54900,0.44928401708602905
1716715118.173629,55000,0.26055774092674255
1716715127.886205,55100,0.23277944326400757
1716715136.479641,55200,0.34688621759414673
1716715145.133561,55300,0.2826184928417206
1716715153.816957,55400,0.2640848159790039
1716715162.432143,55500,0.2789260149002075
1716715170.9082,55600,0.2719651460647583
1716715179.392063,55700,0.32605481147766113
1716715188.335697,55800,0.2888213098049164
1716715197.702366,55900,0.23493027687072754
1716715206.667816,56000,0.21923314034938812
1716715216.975482,56100,0.2978742718696594
1716715226.220283,56200,0.28787875175476074
1716715235.213678,56300,0.2722574472427368
1716715244.136555,56400,0.23950715363025665
1716715253.320595,56500,0.26355019211769104
1716715262.659431,56600,0.25339609384536743
1716715271.451411,56700,0.2774948179721832
1716715279.806313,56800,0.3763243556022644
1716715288.278079,56900,0.46277129650115967
1716715296.711014,57000,0.21393930912017822
1716715305.76943,57100,0.26475563645362854
1716715314.041889,57200,0.3107559084892273
1716715322.391574,57300,0.31642886996269226
1716715330.781138,57400,0.23271247744560242
1716715339.533855,57500,0.2127271592617035
1716715348.467641,57600,0.2240542620420456
1716715357.857261,57700,0.24788975715637207
1716715366.877246,57800,0.27225589752197266
1716715376.041262,57900,0.2952832579612732
1716715385.424952,58000,0.300600528717041
1716715396.178885,58100,0.22678276896476746
1716715405.48461,58200,0.21057438850402832
1716715414.721044,58300,0.2305389791727066
1716715423.646801,58400,0.2748449444770813
1716715432.121939,58500,0.244493305683136
1716715440.798077,58600,0.26227089762687683
1716715449.280217,58700,0.3026750683784485
1716715457.80306,58800,0.6729087829589844
1716715466.50206,58900,0.2786201536655426
1716715475.119869,59000,0.28151294589042664
1716715484.726016,59100,0.2364632785320282
1716715494.046672,59200,0.20887848734855652
1716715503.371017,59300,0.4541991651058197
1716715512.739041,59400,0.29062381386756897
1716715522.096392,59500,0.1964884102344513
1716715531.2603,59600,0.337110698223114
1716715540.48553,59700,0.2431105524301529
1716715549.773282,59800,0.23654650151729584
1716715559.038699,59900,0.4348043203353882
1716715568.329081,60000,0.3685910701751709
1716715577.93957,60100,0.23582428693771362
1716715586.442163,60200,0.30053675174713135
1716715595.021199,60300,0.35836556553840637
1716715603.447653,60400,0.2605843245983124
1716715612.066703,60500,0.23790693283081055
1716715620.811343,60600,0.1916632354259491
1716715629.52967,60700,0.24341678619384766
1716715638.398419,60800,0.2428721934556961
1716715647.580372,60900,0.2761465013027191
1716715656.745254,61000,0.2157701849937439
1716715667.134888,61100,0.2352583110332489
1716715676.428295,61200,0.22548773884773254
1716715685.817192,61300,0.26396727561950684
1716715695.210149,61400,0.22094875574111938
1716715704.796264,61500,0.39375224709510803
1716715714.498915,61600,0.23815301060676575
1716715723.50049,61700,0.22594113647937775
1716715732.173466,61800,0.22089771926403046
1716715740.719265,61900,0.17885854840278625
1716715749.537791,62000,0.2511283755302429
1716715759.035252,62100,0.2655680775642395
1716715767.526221,62200,0.2531222105026245
1716715776.013974,62300,0.26931533217430115
1716715784.701792,62400,0.2460426688194275
1716715793.856549,62500,0.25347673892974854
1716715803.077471,62600,0.40290671586990356
1716715812.481705,62700,0.3109947443008423
1716715821.761781,62800,0.2794637084007263
1716715831.009967,62900,0.20910167694091797
1716715840.289573,63000,0.28571847081184387
1716715850.831159,63100,0.20695467293262482
1716715859.905082,63200,0.34950268268585205
1716715869.02055,63300,0.27123045921325684
1716715877.8389,63400,0.27607184648513794
1716715886.591446,63500,0.26070669293403625
1716715895.18352,63600,0.2508991062641144
1716715903.814656,63700,0.2922813594341278
1716715912.404392,63800,0.2589200735092163
1716715920.944585,63900,0.39540448784828186
1716715929.486627,64000,0.1877579689025879
1716715939.642194,64100,0.23961204290390015
1716715949.230556,64200,0.14875081181526184
1716715959.046564,64300,0.2613193392753601
1716715968.392513,64400,0.23237071931362152
1716715978.315927,64500,0.31764620542526245
1716715990.060516,64600,0.36906513571739197
1716716005.100019,64700,0.23311513662338257
1716716014.578494,64800,0.229104682803154
1716716024.125854,64900,0.2944798469543457
1716716033.101072,65000,0.2654441297054291
1716716042.962978,65100,0.32279592752456665
1716716051.657468,65200,0.24933373928070068
1716716060.377011,65300,0.23167851567268372
1716716068.98481,65400,0.30312973260879517
1716716077.906496,65500,0.18308298289775848
1716716086.975472,65600,0.213209867477417
1716716096.448455,65700,0.3262631297111511
1716716105.998163,65800,0.22444120049476624
1716716115.432195,65900,0.21145088970661163
1716716124.73504,66000,0.23460745811462402
1716716135.397752,66100,0.2520359754562378
1716716144.773396,66200,0.5958359241485596
1716716154.2244,66300,0.23517683148384094
1716716163.555196,66400,0.3049153685569763
1716716172.57677,66500,0.18806159496307373
1716716181.218009,66600,0.26141875982284546
1716716189.55659,66700,0.2585464417934418
1716716198.288461,66800,0.3010699450969696
1716716206.969909,66900,0.3182464838027954
1716716215.548104,67000,0.22707349061965942
1716716224.459673,67100,0.22929683327674866
1716716233.032504,67200,0.33928748965263367
1716716242.077325,67300,0.3035466969013214
1716716253.235329,67400,0.26681721210479736
1716716263.319673,67500,0.24279442429542542
1716716272.599138,67600,0.2557806372642517
1716716281.667034,67700,0.21444562077522278
1716716290.701196,67800,0.1958891600370407
1716716299.838711,67900,0.24819137156009674
1716716309.157729,68000,0.20727857947349548
1716716319.667512,68100,0.19910643994808197
1716716328.208181,68200,0.1947224736213684
1716716336.706993,68300,0.21363192796707153
1716716345.025112,68400,0.2520512640476227
1716716353.322423,68500,0.2550402581691742
1716716361.596654,68600,0.3287242650985718
1716716369.823048,68700,0.23023360967636108
1716716378.323663,68800,0.39451688528060913
1716716387.033928,68900,0.23271049559116364
1716716395.999505,69000,0.22174477577209473
1716716406.536038,69100,0.2774547040462494
1716716415.618977,69200,0.2582748830318451
1716716424.597464,69300,0.2951579689979553
1716716433.58507,69400,0.3721006512641907
1716716442.747977,69500,0.204700767993927
1716716451.806994,69600,0.24488016963005066
1716716460.81377,69700,0.19867931306362152
1716716469.645547,69800,0.304582417011261
1716716477.983506,69900,0.24229323863983154
1716716486.310201,70000,0.27079838514328003
1716716495.251934,70100,0.3685028851032257
